"id","name","normalized_name","gender"
2499,"Cuban Undersecretary","cuban undersecretary","Unknown"
2500,"Agency Clerk","agency clerk","Unknown"
2501,"Mojo","mojo","Unknown"
2502,"Cat Lady","cat lady","Unknown"
2503,"Computer Voice","computer voice","Unknown"
2504,"Head Chocobot","head chocobot","Unknown"
2505,"Major Nougat","major nougat","Unknown"
2506,"All Chocobots","all chocobots","Unknown"
2507,"Young Exec","young exec","Unknown"
2508,"Older Exec","older exec","Unknown"
2509,"Female Exec","female exec","Unknown"
2510,"Other Executives","other executives","Unknown"
2511,"Garbage Man #1","garbage man 1","Unknown"
2512,"Garbage Man #2","garbage man 2","Unknown"
2514,"Paul","paul","Unknown"
2515,"Susie","susie","Unknown"
2516,"Bono","bono","Unknown"
2517,"The Edge","the edge","Unknown"
2518,"Adam Clayton","adam clayton","Unknown"
2519,"Security Guys","security guys","Unknown"
2520,"A Few People","a few people","Unknown"
2521,"Giant-nosed Man","giant-nosed man","Unknown"
2522,"Garbage Men","garbage men","Unknown"
2523,"U2","u2","Unknown"
2524,"Oskar","oskar","Unknown"
2525,"Union Leader","union leader","Unknown"
2526,"Second Indian","second indian","Unknown"
2527,"First Indian","first indian","Unknown"
2528,"Commie Nazi","commie nazi","Unknown"
2529,"Other Team","other team","Unknown"
2530,"Muscular Man","muscular man","Unknown"
2531,"Sherpa #1","sherpa 1","Unknown"
2532,"Sherpa #2","sherpa 2","Unknown"
2533,"Sherpas","sherpas","Unknown"
2534,"Geese","geese","Unknown"
2535,"Faucet-head Kid's Mother","faucet-head kids mother","Unknown"
2536,"Soldier","soldier","Unknown"
2537,"Russian Man #1","russian man 1","Unknown"
2538,"Russian Man #2","russian man 2","Unknown"
2539,"HOMER'S VOICE MAIL","homers voice mail","Unknown"
2540,"FISH-HAG","fish-hag","Unknown"
2541,"Telephone Repairman","telephone repairman","Unknown"
2542,"Bridge Operator","bridge operator","Unknown"
2543,"Cow","cow","Unknown"
2544,"Studio Audience","studio audience","Unknown"
2545,"Pirate Captain","pirate captain","Unknown"
2546,"Pirate #1","pirate 1","Unknown"
2547,"Ilsa","ilsa","Unknown"
2548,"Golf Course Crowd","golf course crowd","Unknown"
2549,"Minister","minister","Unknown"
2550,"Stadium Announcer","stadium announcer","Unknown"
2551,"Stadium Crowd","stadium crowd","Unknown"
2552,"Kicker","kicker","Unknown"
2554,"Thug #1","thug 1","Unknown"
2555,"Thug #2","thug 2","Unknown"
2556,"Cardinal Flanders","cardinal flanders","Unknown"
2557,"President Lenny","president lenny","Unknown"
2558,"Heckle","heckle","Unknown"
2559,"Jeckle","jeckle","Unknown"
2560,"Passerby","passerby","Unknown"
2561,"Edison's Ghost","edisons ghost","Unknown"
2562,"Visitor","visitor","Unknown"
2563,"Female Visitor","female visitor","Unknown"
2564,"Eagle","eagle","Unknown"
2565,"Toucan","toucan","Unknown"
2566,"Vulture","vulture","Unknown"
2567,"Birds","birds","Unknown"
2568,"Library Lady Tress","library lady tress","Unknown"
2569,"Birders","birders","Unknown"
2570,"Ed McMahon","ed mcmahon","Unknown"
2571,"Regis Philbin","regis philbin","Unknown"
2572,"KATHIE LEE","kathie lee","Unknown"
2573,"Jerry Springer","jerry springer","Unknown"
2574,"Woman In Audience","woman in audience","Unknown"
2575,"Homie Bear","homie bear","Unknown"
2576,"BART BART","bart bart","Unknown"
2577,"Ranger Ned","ranger ned","Unknown"
2579,"Alec Baldwin","alec baldwin","Male"
2578,"Kim Basinger","kim basinger","Female"
2553,"Alex","alex","Female"
2581,"Gentleman","gentleman","Unknown"
2582,"ALEC/KIM","aleckim","Unknown"
2583,"ALEC/KIM/RON","aleckimron","Unknown"
2584,"STUDIO EXECUTIVE","studio executive","Unknown"
2585,"Seth","seth","Unknown"
2586,"Munchie","munchie","Unknown"
2587,"Middle-aged Grampa","middle-aged grampa","Unknown"
2588,"Young Mona","young mona","Unknown"
2589,"Young Munchie","young munchie","Unknown"
2590,"Young Seth","young seth","Unknown"
2591,"Hippie Girl #1","hippie girl 1","Unknown"
2592,"Hippie Girl #2","hippie girl 2","Unknown"
2593,"Ginsberg","ginsberg","Unknown"
2594,"Jill St. John","jill st john","Unknown"
2595,"Phyllis Diller","phyllis diller","Unknown"
2596,"Sarah Ferguson","sarah ferguson","Unknown"
2597,"Skeleton","skeleton","Unknown"
2598,"Lips","lips","Unknown"
2599,"Range-rover Mom","range-rover mom","Unknown"
2600,"Lobster Clerk","lobster clerk","Unknown"
2601,"Documentary Narrator","documentary narrator","Unknown"
2602,"Taskmaster","taskmaster","Unknown"
2603,"Mr. Toad","mr toad","Unknown"
2604,"President Of Harvard","president of harvard","Unknown"
2605,"Comptroller Atkins","comptroller atkins","Unknown"
2606,"REAL COMPT. ATKINS","real compt atkins","Unknown"
2607,"Robot Cowboy #1","robot cowboy 1","Unknown"
2608,"Robot Cowboy #2","robot cowboy 2","Unknown"
2609,"Robot Cowboy #3","robot cowboy 3","Unknown"
2610,"Curly","curly","Unknown"
2611,"Old Curly","old curly","Unknown"
2612,"3-Year-Old Homer","3-year-old homer","Unknown"
2613,"Admitting Nurse","admitting nurse","Unknown"
2614,"Taffy Shop Clerk","taffy shop clerk","Unknown"
2615,"Sad-looking Frenchman","sad-looking frenchman","Unknown"
2616,"Man In Dinner Jacket","man in dinner jacket","Unknown"
2617,"British Raj Man","british raj man","Unknown"
2618,"Woman In Wedding Dress","woman in wedding dress","Unknown"
2619,"Caribbean Outcast","caribbean outcast","Unknown"
2620,"Son","son","Unknown"
2621,"Young Woman","young woman","Unknown"
2622,"Hideous Alien #1","hideous alien 1","Unknown"
2623,"Hideous Alien #2","hideous alien 2","Unknown"
2624,"C-3PO","c-3po","Unknown"
2625,"Chewbacca","chewbacca","Unknown"
2626,"Neil Armstrong","neil armstrong","Unknown"
2627,"Dr. Smith","dr smith","Unknown"
2628,"Nerdy Young Woman","nerdy young woman","Unknown"
2629,"Crowd Of Nerds","crowd of nerds","Unknown"
2631,"Ernie","ernie","Unknown"
2632,"Big Tom","big tom","Unknown"
2633,"Leavelle","leavelle","Unknown"
2634,"Gangsters/molls","gangstersmolls","Unknown"
2635,"Theater Owner","theater owner","Unknown"
2636,"Demolition Foreman","demolition foreman","Unknown"
2637,"Don Rickles","don rickles","Unknown"
2638,"Car Wash Employee","car wash employee","Unknown"
2639,"Babe","babe","Unknown"
2640,"Samoan Attorney","samoan attorney","Unknown"
2641,"Hunter S. Thompson","hunter s thompson","Unknown"
2642,"Joan Rivers","joan rivers","Unknown"
2643,"LANCE","lance","Unknown"
2644,"Pit Boss","pit boss","Unknown"
2645,"WAITRESS #1","waitress 1","Unknown"
2646,"Ginger","ginger","Unknown"
2647,"Tiger","tiger","Unknown"
2648,"Graeme Edge","graeme edge","Unknown"
2649,"Justin Hayward","justin hayward","Unknown"
2650,"John Lodge","john lodge","Unknown"
2651,"Ray Thomas","ray thomas","Unknown"
2652,"VULTURES","vultures","Unknown"
2653,"Cyndi Lauper","cyndi lauper","Unknown"
2654,"Dennis Conroy","dennis conroy","Unknown"
2655,"WHINY TWENTYSOMETHING GUY","whiny twentysomething guy","Unknown"
2656,"SASSY TWENTYSOMETHING GAL","sassy twentysomething gal","Unknown"
2657,"Wacky Friend","wacky friend","Unknown"
2658,"Deep-voiced Announcer","deep-voiced announcer","Unknown"
2659,"Higher Nasal Announcer","higher nasal announcer","Unknown"
2661,"Craggy Farmer","craggy farmer","Unknown"
2662,"Creepy English Boy #2","creepy english boy 2","Unknown"
2663,"Creepy English Girl #1","creepy english girl 1","Unknown"
2664,"Constable","constable","Unknown"
2665,"Creepy English Girl #2","creepy english girl 2","Unknown"
2666,"Townsfolk","townsfolk","Unknown"
2667,"Pyro","pyro","Unknown"
2668,"Adults","adults","Unknown"
2669,"Postmaster Bill","postmaster bill","Unknown"
2670,"Man In Military Uniform","man in military uniform","Unknown"
2671,"Government Official","government official","Unknown"
2672,"Mailman #1","mailman 1","Unknown"
2673,"Mailman #2","mailman 2","Unknown"
2674,"Mailman #3","mailman 3","Unknown"
2676,"Guys","guys","Unknown"
2677,"Rudy","rudy","Unknown"
2678,"Rosey Grier","rosey grier","Unknown"
2679,"Old Player","old player","Unknown"
2680,"Little Guy","little guy","Unknown"
2681,"Troy Aikman","troy aikman","Unknown"
2682,"Dan Marino","dan marino","Unknown"
2683,"Man Next To Dan","man next to dan","Unknown"
2660,"Mrs. Muntz","mrs muntz","Female"
2630,"Mark Hamill","mark hamill","Male"
2580,"Ron Howard","ron howard","Male"
2684,"Male Voice","male voice","Unknown"
2685,"Vincent Price","vincent price","Unknown"
2686,"Ticket Scalper","ticket scalper","Unknown"
2687,"Pat Summerall","pat summerall","Unknown"
2688,"John Madden","john madden","Unknown"
2689,"Dolly Parton","dolly parton","Unknown"
2690,"Rupert Murdoch","rupert murdoch","Unknown"
2691,"Enchanted Policemen","enchanted policemen","Unknown"
2692,"Football Players","football players","Unknown"
2693,"Reporter #4","reporter 4","Unknown"
2694,"Linemen","linemen","Unknown"
2695,"JODY PRICE","jody price","Unknown"
2696,"Archie Bunker","archie bunker","Unknown"
2697,"Bad Flanders","bad flanders","Unknown"
2698,"Lieutenant","lieutenant","Unknown"
2699,"Commander","commander","Unknown"
2700,"Bank Robber #1","bank robber 1","Unknown"
2701,"Bank Robber #2","bank robber 2","Unknown"
2702,"POLICECOP #2","policecop 2","Unknown"
2703,"POLICECOP #1","policecop 1","Unknown"
2704,"Banker","banker","Unknown"
2705,"DETECTIVE HOMER SIMPSON","detective homer simpson","Unknown"
2706,"2nd Producer","2nd producer","Unknown"
2707,"3rd Producer","3rd producer","Unknown"
2708,"4th Producer","4th producer","Unknown"
2709,"5th Producer","5th producer","Unknown"
2711,"TRENT","trent","Unknown"
2712,"Valet","valet","Unknown"
2713,"Guest #1","guest 1","Unknown"
2714,"Ed Begley, Jr.","ed begley jr","Unknown"
2715,"Lorne Michaels","lorne michaels","Unknown"
2716,"Guest #2","guest 2","Unknown"
2717,"Bald Eagle","bald eagle","Unknown"
2718,"Police Car","police car","Unknown"
2719,"MACAW","macaw","Unknown"
2720,"Crewman","crewman","Unknown"
2721,"Elton John","elton john","Unknown"
2722,"Female S.U.V. Voice","female suv voice","Unknown"
2723,"Sergeant Crew","sergeant crew","Unknown"
2724,"Astronaut In Space Suit","astronaut in space suit","Unknown"
2725,"Curtis E. Bear","curtis e bear","Unknown"
2726,"Lemur","lemur","Unknown"
2727,"Australian Gamekeeper","australian gamekeeper","Unknown"
2728,"Workmen","workmen","Unknown"
2729,"Omnitouch Rep","omnitouch rep","Unknown"
2730,"Security Guard #2","security guard 2","Unknown"
2731,"New Age Clerk","new age clerk","Unknown"
2732,"Deep Male Voice","deep male voice","Unknown"
2733,"Repo Man #1","repo man 1","Unknown"
2734,"Repo Man #2","repo man 2","Unknown"
2735,"RED","red","Unknown"
2736,"Cow #1","cow 1","Unknown"
2737,"Red's Friend #1","reds friend 1","Unknown"
2738,"Red's Friend #2","reds friend 2","Unknown"
2739,"ABBA","abba","Unknown"
2740,"Missionary #1","missionary 1","Unknown"
2741,"Missionary #2","missionary 2","Unknown"
2742,"Old Lady","old lady","Unknown"
2743,"Tourist #1","tourist 1","Unknown"
2744,"Trucker #3","trucker 3","Unknown"
2745,"Various Truckers","various truckers","Unknown"
2746,"Trucker #5","trucker 5","Unknown"
2747,"Trucker #4","trucker 4","Unknown"
2748,"Navitron Auto-drive","navitron auto-drive","Unknown"
2749,"Truckers","truckers","Unknown"
2750,"Señor Ding-Dong","señor ding-dong","Unknown"
2751,"Gopher","gopher","Unknown"
2752,"Unicorn","unicorn","Unknown"
2753,"Slavedriver Willie","slavedriver willie","Unknown"
2754,"Pharaoh Skinner","pharaoh skinner","Unknown"
2755,"BURNING BUSH","burning bush","Unknown"
2756,"Moses/milhouse","mosesmilhouse","Unknown"
2757,"LISA & MOSES/MILHOUSE","lisa mosesmilhouse","Unknown"
2758,"Egyptians","egyptians","Unknown"
2759,"Methuselah Grampa","methuselah grampa","Unknown"
2760,"Goliath/nelson","goliathnelson","Unknown"
2761,"Sheep","sheep","Unknown"
2762,"Teen","teen","Unknown"
2763,"Tv Handyman","tv handyman","Unknown"
2764,"HANDYMAN","handyman","Unknown"
2765,"Astrid Weller","astrid weller","Unknown"
2766,"Jasper Johns","jasper johns","Unknown"
2767,"Human Proportions Guy","human proportions guy","Unknown"
2768,"Cubist Musician","cubist musician","Unknown"
2769,"Andy Warhol","andy warhol","Unknown"
2770,"Burn Victims","burn victims","Unknown"
2771,"French Representative","french representative","Unknown"
2772,"Ioc Chairman","ioc chairman","Unknown"
2773,"Russian Representative","russian representative","Unknown"
2774,"Latin Representative","latin representative","Unknown"
2775,"OTHER REPRESENTATIVES","other representatives","Unknown"
2776,"JAPANESE REPRESENTATIVE","japanese representative","Unknown"
2777,"Olympic Representatives","olympic representatives","Unknown"
2778,"Swiss Representative","swiss representative","Unknown"
2779,"Seniors","seniors","Unknown"
2780,"Sweet Elderly Lady","sweet elderly lady","Unknown"
2781,"Scarlett","scarlett","Unknown"
2782,"Rhett","rhett","Unknown"
2783,"Other Seniors","other seniors","Unknown"
2784,"Native-american Man","native-american man","Unknown"
2785,"Jack LaLanne","jack lalanne","Unknown"
2786,"Male Host","male host","Unknown"
2787,"Appraiser","appraiser","Unknown"
3108,"SATAN","satan","Unknown"
2788,"Everyone In Store","everyone in store","Unknown"
2789,"Kevin Costner","kevin costner","Unknown"
2790,"PEOPLE","people","Unknown"
2791,"Arthur Fortune","arthur fortune","Unknown"
2792,"Conga Line","conga line","Unknown"
2793,"PEDESTRIANS","pedestrians","Unknown"
2794,"Crickets","crickets","Unknown"
2795,"Jerry Rude","jerry rude","Unknown"
2796,"Local","local","Unknown"
2797,"3rd Local","3rd local","Unknown"
2798,"Loch Ness Monster","loch ness monster","Unknown"
2799,"Commercial Anncr","commercial anncr","Unknown"
2800,"Pudding Representative","pudding representative","Unknown"
2801,"Horse","horse","Unknown"
2802,"MENSANS","mensans","Unknown"
2803,"HAWKING","hawking","Unknown"
2804,"Computer Voice 2","computer voice 2","Unknown"
2805,"GARABEDIAN","garabedian","Unknown"
2806,"Mr. Pennybags","mr pennybags","Unknown"
2807,"Japanese Stewardess","japanese stewardess","Unknown"
2808,"Jim Belushi","jim belushi","Unknown"
2809,"Toilet","toilet","Unknown"
2810,"TV CHARACTER","tv character","Unknown"
2811,"Woody Allen","woody allen","Unknown"
2812,"Sumo","sumo","Unknown"
2813,"Magic Fish","magic fish","Unknown"
2814,"Cartoon Squid","cartoon squid","Unknown"
2815,"Japanese Father","japanese father","Unknown"
2816,"Gameshow Host","gameshow host","Unknown"
2817,"Canadian Man","canadian man","Unknown"
2818,"CANADIAN WOMAN","canadian woman","Unknown"
2819,"Somber Announcer","somber announcer","Unknown"
2820,"Salesperson","salesperson","Unknown"
2821,"Electric Car Computer","electric car computer","Unknown"
2822,"WILLIAM/ROBYN","williamrobyn","Unknown"
2823,"Mel Gibson","mel gibson","Unknown"
2824,"WILLIAM","william","Unknown"
2825,"ROBYN","robyn","Unknown"
2826,"MR.SMITH/MEL","mrsmithmel","Unknown"
2827,"John Travolta","john travolta","Unknown"
2828,"MAN ON RIGHT","man on right","Unknown"
2829,"MAN ON LEFT","man on left","Unknown"
2830,"Bus Tour Guide","bus tour guide","Unknown"
2831,"Anne","anne","Unknown"
2832,"MR. SMITH/MEL","mr smithmel","Unknown"
2833,"Senators","senators","Unknown"
2834,"Senator Payne","senator payne","Unknown"
2835,"Senate Leader","senate leader","Unknown"
2836,"DISTINGUISHED-LOOKING MAN","distinguished-looking man","Unknown"
2837,"Tram Guide","tram guide","Unknown"
2838,"Irene Ryan","irene ryan","Unknown"
2839,"Batman","batman","Unknown"
2840,"Robin","robin","Unknown"
2841,"EDWARD/WILLIAM/ROBYN","edwardwilliamrobyn","Unknown"
2842,"Hosey the Bear","hosey the bear","Unknown"
2843,"Researcher #1","researcher 1","Unknown"
2844,"Researcher #2","researcher 2","Unknown"
2845,"Video Game","video game","Unknown"
2846,"Staffer","staffer","Unknown"
2847,"Electronic Organizer","electronic organizer","Unknown"
2848,"Navajo Boy","navajo boy","Unknown"
2849,"Dancer","dancer","Unknown"
2850,"SOLIDIER #1","solidier 1","Unknown"
2851,"Sir Widebottom","sir widebottom","Unknown"
2852,"SCHOOLKIDS","schoolkids","Unknown"
2853,"Satellite","satellite","Unknown"
2854,"Mark McGwire","mark mcgwire","Unknown"
2855,"Homer Effigy","homer effigy","Unknown"
2856,"Newspaper Worker #1","newspaper worker 1","Unknown"
2857,"Newspaper Worker #2","newspaper worker 2","Unknown"
2858,"SHREWISH WOMAN","shrewish woman","Unknown"
2860,"Mimi","mimi","Unknown"
2861,"German Man","german man","Unknown"
2862,"German Woman","german woman","Unknown"
2863,"Farm Critic","farm critic","Unknown"
2864,"Tv Critic","tv critic","Unknown"
2865,"Theater Critic","theater critic","Unknown"
2866,"Herald","herald","Unknown"
2867,"Salvatore","salvatore","Unknown"
2868,"DINNER THEATRE OWNER","dinner theatre owner","Unknown"
2869,"Deli Owner","deli owner","Unknown"
2870,"French Chef","french chef","Unknown"
2871,"Dinner Theater Owner","dinner theater owner","Unknown"
2872,"RESTAURANT OWNERS","restaurant owners","Unknown"
2873,"CREEPY VOICE","creepy voice","Unknown"
2874,"Lucy Lawless","lucy lawless","Unknown"
2875,"Dick Clark","dick clark","Unknown"
2876,"Band Member #1","band member 1","Unknown"
2877,"Band Member #2","band member 2","Unknown"
2878,"Band Member #3","band member 3","Unknown"
2879,"Rick James","rick james","Unknown"
2880,"WAFFLE IRON","waffle iron","Unknown"
2881,"Tom Arnold","tom arnold","Unknown"
2882,"Pauly Shore","pauly shore","Unknown"
2883,"Rosie O'Donnell","rosie odonnell","Unknown"
2884,"Terrible Celebrities","terrible celebrities","Unknown"
2885,"ROSIE O'DONNEL","rosie odonnel","Unknown"
2886,"GERMAN SOLDIER","german soldier","Unknown"
2887,"G.I.","gi","Unknown"
2888,"Dead German Soldier","dead german soldier","Unknown"
2889,"Musketeer","musketeer","Unknown"
2890,"Man In The Iron Mask","man in the iron mask","Unknown"
2891,"Zorro","zorro","Unknown"
2892,"Princess","princess","Unknown"
3109,"Troll","troll","Unknown"
2893,"Scarlet Pimpernel","scarlet pimpernel","Unknown"
2894,"King Arthur","king arthur","Unknown"
2895,"Rap Singer","rap singer","Unknown"
2896,"B-52'S","b-52s","Unknown"
2897,"HOMERA","homera","Unknown"
2898,"COLONEL'S WIFE","colonels wife","Unknown"
2899,"Farmer #2","farmer 2","Unknown"
2900,"Storekeeper","storekeeper","Unknown"
2901,"Elephant","elephant","Unknown"
2902,"Sandy","sandy","Unknown"
2903,"J.P.","jp","Unknown"
2904,"Laramie Employees","laramie employees","Unknown"
2905,"New Yorker","new yorker","Unknown"
2906,"Burns Ball","burns ball","Unknown"
2907,"PENN","penn","Unknown"
2908,"Smiley the Elf","smiley the elf","Unknown"
2909,"Happy The Elf","happy the elf","Unknown"
